500 250000
156 321 114
377 23 85
352 458 583
381 194 587
172 85 223
248 347 942
389 49 911
105 481 29
14 455 324
312 76 396
281 273 194
73 49 276
499 66 163
338 150 470
65 493 996
186 172 470
149 371 182
91 135 16
435 444 363
150 422 681
163 327 679
103 105 746
169 212 127
292 147 615
152 445 49
340 287 180
407 306 246
344 44 273
15 209 849
393 203 343
354 266 542
32 271 354
312 298 872
123 14 100
32 208 798
67 288 745
52 361 786
447 92 796
424 50 442
215 373 447
302 434 79
233 32 124
399 339 207
131 250 410
9 451 687
74 104 372
330 203 856
290 204 911
62 454 200
406 329 312
407 97 433
240 10 953
170 159 171
115 479 905
218 174 288
122 367 793
444 26 825
88 138 570
404 246 717
14 478 814
74 70 311
110 492 992
444 214 375
178 305 734
103 107 73
187 417 466
130 26 292
191 387 528
128 44 833
349 65 732
334 311 435
123 331 314
422 16 136
74 322 185
281 204 782
42 214 646
315 59 301
386 134 178
379 126 594
73 19 738
465 128 620
172 68 658
130 366 12
287 259 139
121 106 569
145 391 328
248 411 903
180 420 335
250 277 533
182 374 860
113 325 664
292 114 61
258 277 107
202 467 703
352 117 551
61 285 654
131 437 548
192 297 235
370 26 648
244 314 476
3 159 111
423 262 830
99 60 242
360 297 989
464 65 804
393 227 834
98 56 811
126 99 527
25 185 221
494 149 769
181 86 442
161 41 80
486 442 898
366 114 139
262 297 928
354 237 401
235 362 217
1 426 469
168 425 834
405 159 56
231 378 242
384 256 918
408 307 887
174 108 318
367 50 812
116 50 301
260 436 11
360 479 277
363 165 287
32 58 509
301 380 335
124 436 246
61 352 163
172 86 232
474 339 194
470 14 748
230 433 147
356 369 499
453 29 617
59 370 226
487 302 511
127 499 478
187 199 537
74 304 763
16 265 882
160 392 322
6 114 140
383 419 190
131 196 646
94 60 782
389 134 199
111 156 283
2 301 730
191 93 860
499 185 28
217 84 346
217 98 946
487 177 904
14 483 182
494 113 159
80 11 511
205 57 418
129 141 716
338 29 461
137 279 763
86 260 962
251 67 846
183 104 673
463 482 976
333 105 154
316 235 118
259 498 22
23 226 749
293 470 173
244 273 217
50 441 198
92 142 519
215 476 100
384 121 668
100 114 853
470 280 740
283 289 242
433 227 777
366 1 284
203 477 499
469 252 482
270 70 187
14 256 44
452 104 265
276 228 926
68 275 999
188 155 912
295 359 481
139 2 995
133 18 891
264 76 200
310 450 261
121 445 673
271 23 916
241 182 272
235 305 335
194 320 593
222 444 473
394 115 972
165 113 690
169 458 554
201 390 466
107 272 995
385 134 114
334 370 772
103 313 897
137 54 570
299 406 432
113 107 253
384 202 498
202 291 735
245 366 530
257 424 34
492 433 159
61 430 627
271 302 180
182 70 31
234 494 355
98 274 895
479 110 304
222 224 217
403 300 504
6 54 843
313 262 693
43 401 661
104 178 880
27 471 742
320 474 826
43 448 128
32 192 215
319 415 91
164 435 611
6 329 848
478 386 629
292 176 292
138 466 326
218 145 224
255 474 523
170 308 649
228 475 26
419 360 69
22 320 665
387 19 997
138 16 943
241 135 56
370 286 305
91 229 360
495 492 537
394 230 833
97 250 691
224 184 896
435 327 242
412 452 742
247 149 611
21 423 572
476 321 156
40 450 916
289 12 228
84 35 659
473 163 847
65 489 633
190 33 726
296 42 490
379 480 960
52 313 581
426 68 683
140 165 557
177 457 865
103 138 563
338 143 284
346 308 760
92 348 95
476 300 758
197 336 42
45 300 227
180 217 673
320 164 682
444 231 816
99 61 125
77 140 46
279 360 886
106 479 791
143 231 708
106 298 167
157 7 231
338 464 111
467 64 563
415 137 846
166 409 697
1 167 739
419 252 901
286 171 312
424 324 296
74 93 164
283 106 964
59 483 287
57 325 603
48 283 320
27 376 265
114 318 538
56 20 674
113 146 887
217 309 169
437 170 55
354 130 42
313 316 138
286 38 761
304 24 717
278 68 641
471 388 157
453 213 406
435 99 996
468 218 511
100 280 131
404 362 965
339 442 52
278 126 368
234 472 81
23 16 346
218 22 844
277 151 748
186 54 763
161 362 105
115 266 361
142 322 538
267 456 64
279 397 631
158 14 787
311 230 631
191 393 478
198 102 634
332 21 46
278 465 678
373 325 883
75 483 993
217 241 351
485 412 635
187 362 270
240 260 572
8 205 576
408 371 154
1 2 653
496 39 613
274 142 855
350 263 279
362 48 363
410 361 164
207 232 101
405 20 941
432 156 91
394 126 413
314 162 642
435 424 61
210 368 82
4 301 4
284 157 9
169 124 862
221 246 430
221 463 455
367 384 329
461 262 434
191 175 939
388 408 856
279 241 941
360 284 604
270 129 835
302 495 408
483 382 823
283 366 277
38 263 559
43 5 920
477 141 655
58 488 904
292 141 185
75 384 487
46 454 598
456 257 128
92 189 581
147 340 645
212 182 157
109 118 112
376 145 300
480 124 15
155 338 728
161 388 682
432 402 657
383 215 79
40 333 74
299 194 410
328 292 134
343 128 283
246 276 316
244 54 833
430 329 162
102 103 671
360 216 552
313 450 593
226 286 359
167 434 393
22 173 545
94 359 10
18 287 953
275 458 251
411 268 549
233 151 142
314 116 560
165 347 835
117 46 117
252 142 904
493 439 762
205 480 303
275 69 838
484 193 398
0 250 623
252 158 383
347 76 221
257 379 252
258 270 864
386 15 743
229 237 610
194 211 460
0 324 220
12 18 956
480 209 982
385 54 703
458 213 988
429 288 71
194 318 784
50 294 843
192 216 74
41 258 792
361 43 446
341 112 488
87 189 773
235 385 721
336 11 298
337 47 33
100 434 782
475 375 265
84 392 293
246 159 75
363 420 928
58 249 395
305 444 867
321 329 898
50 430 828
470 462 893
429 270 425
446 315 91
284 77 884
407 381 319
68 465 739
125 69 944
32 79 470
433 66 907
164 207 30
122 328 307
314 182 672
24 280 97
218 143 678
316 322 312
198 149 790
436 273 953
176 157 595
126 358 9
50 450 221
280 476 518
428 161 655
227 414 564
179 265 578
346 463 257
339 240 702
273 453 33
390 332 768
428 43 514
283 142 648
461 23 863
210 67 349
53 474 198
455 385 761
393 421 676
420 226 938
82 339 396
235 74 724
220 415 742
248 82 591
95 96 440
359 40 153
137 80 463
96 42 612
54 64 417
100 247 207
81 307 639
270 380 648
149 475 180
7 304 907
302 273 963
476 258 207
226 239 814
44 31 592
34 414 780
241 279 742
329 60 113
361 434 395
270 379 728
66 486 608
436 212 875
225 322 933
164 137 904
43 138 96
11 498 706
237 414 751
88 208 991
289 307 618
174 165 850
0 183 950
310 408 858
142 414 106
327 0 211
496 136 870
464 105 449
180 290 648
202 50 916
184 132 279
7 379 855
17 77 370
222 275 745
211 298 198
286 169 218
468 329 111
36 79 972
303 198 750
44 361 164
9 108 378
472 381 855
296 9 445
420 167 622
357 490 377
277 31 967
448 39 724
144 1 102
232 210 297
318 141 459
322 444 984
449 406 885
101 288 763
143 418 339
255 332 443
320 310 49
338 301 661
341 359 27
259 349 643
297 192 162
272 481 134
186 392 293
483 229 638
290 356 798
413 210 792
205 388 165
138 427 345
70 290 610
427 447 305
321 327 755
326 486 280
246 445 246
114 337 170
421 204 794
230 218 520
183 449 585
365 315 733
263 414 329
101 327 283
198 371 652
19 346 567
366 182 396
398 235 299
173 454 163
233 371 356
230 470 903
148 250 427
244 296 836
456 234 212
323 88 681
102 422 871
100 453 420
159 230 961
353 181 348
148 457 54
202 363 380
46 389 644
36 419 730
320 23 450
5 437 370
79 492 492
282 187 131
398 381 581
298 38 964
239 206 629
59 279 519
188 84 814
302 338 585
54 289 75
66 468 705
312 31 709
185 86 51
427 312 573
234 310 240
290 108 910
280 289 809
144 430 221
16 350 534
414 354 692
178 182 754
72 163 424
416 406 829
228 364 564
204 137 825
361 20 882
405 480 286
221 129 183
309 37 858
401 251 195
201 35 454
400 178 132
48 468 490
92 460 29
369 372 449
330 263 558
191 423 796
104 125 616
73 248 368
169 165 79
389 338 185
421 345 665
279 151 165
56 111 281
33 105 484
362 268 677
314 0 958
263 44 890
464 323 725
471 240 138
138 21 905
405 342 491
5 287 320
375 429 283
441 214 15
285 197 316
187 212 319
270 43 78
194 432 100
321 455 150
246 380 789
381 119 199
338 445 382
441 61 673
391 261 598
16 98 727
59 218 798
378 305 160
331 229 263
291 96 571
37 269 157
65 276 605
390 234 351
80 175 931
16 490 551
436 439 655
273 288 256
402 180 599
467 56 107
259 335 359
423 416 767
343 433 891
393 199 812
345 278 687
20 297 412
435 229 402
412 152 303
378 398 264
420 3 186
19 298 984
354 171 598
434 291 756
11 324 17
174 298 387
450 316 830
303 346 476
33 95 325
163 238 203
211 29 397
137 430 188
278 432 288
225 28 988
198 293 898
259 116 875
417 354 951
64 380 120
415 327 218
244 363 388
150 71 87
397 178 991
48 122 430
292 427 998
398 144 636
276 403 419
47 465 199
430 354 624
250 283 203
138 289 463
476 17 769
392 408 541
284 442 66
36 383 204
293 311 191
452 40 696
145 185 923
21 236 647
64 338 701
224 133 497
329 3 920
302 445 155
431 168 386
282 88 583
52 233 208
95 427 632
170 379 722
195 4 102
485 117 669
224 299 581
186 246 674
92 321 479
479 435 278
169 118 53
162 177 343
125 39 226
152 325 168
133 117 909
350 397 219
82 360 448
226 204 805
269 185 162
451 35 88
262 62 754
466 113 900
442 394 743
265 116 564
94 395 417
30 472 718
218 191 891
186 64 413
477 232 807
217 51 82
69 310 935
228 364 209
456 401 565
301 131 468
179 233 706
66 488 93
68 38 872
348 352 984
36 153 597
152 291 33
467 370 209
464 50 959
79 231 753
193 319 886
133 288 185
136 416 591
236 289 366
295 429 260
235 326 840
355 74 430
262 62 974
459 359 494
314 56 740
262 198 516
319 199 285
125 388 257
415 48 93
299 397 98
275 267 53
70 488 112
178 64 761
164 2 948
497 159 68
379 110 501
383 158 484
56 484 823
40 124 288
74 245 788
219 275 494
66 236 861
118 428 148
159 97 473
343 38 500
172 165 957
316 223 33
85 401 53
61 264 743
131 134 281
392 231 206
447 339 3
23 266 255
198 54 908
86 411 43
350 322 138
428 68 720
40 39 254
131 314 568
395 148 801
240 19 207
16 48 896
422 134 403
359 73 912
433 30 346
379 476 564
417 119 925
146 440 267
146 6 590
216 467 928
134 383 300
386 161 217
432 473 738
180 311 910
48 234 659
89 423 320
227 275 620
127 214 849
446 256 361
201 89 404
1 282 640
323 267 852
112 38 15
491 69 946
261 24 516
400 368 26
97 471 203
218 281 635
166 345 511
96 481 976
260 49 346
164 355 747
427 273 889
470 91 865
124 182 425
439 175 165
334 320 689
28 455 352
95 354 603
69 107 776
392 364 953
449 264 44
170 404 828
362 233 409
16 297 640
123 35 97
121 299 245
276 46 271
50 341 871
411 114 293
98 377 517
314 282 706
258 151 580
411 201 673
437 154 471
233 445 868
473 378 393
411 328 124
487 202 716
46 359 916
460 469 581
446 441 901
458 241 405
95 32 750
484 51 262
41 185 926
385 390 614
259 143 606
269 43 816
325 0 456
351 184 468
173 32 586
95 270 760
126 111 535
79 251 819
369 314 678
214 77 565
428 401 71
377 290 126
6 499 231
424 363 383
435 228 646
168 38 615
443 217 395
389 406 978
492 77 207
490 461 701
280 120 554
247 177 398
367 387 899
460 290 294
30 363 157
349 371 559
77 398 973
297 146 2
336 23 349
164 377 726
109 112 499
166 461 163
241 125 917
46 191 879
282 309 762
189 99 756
214 180 473
45 196 939
380 84 629
15 44 800
149 228 369
344 465 274
324 36 593
145 362 960
301 329 53
344 325 735
166 194 689
434 323 753
326 140 921
280 313 160
147 180 46
442 398 784
83 393 236
23 434 418
193 206 258
29 32 783
235 383 229
239 306 921
365 384 274
392 283 730
479 469 723
357 152 194
324 242 960
236 456 238
460 87 88
498 464 985
211 149 186
44 357 262
459 373 752
457 480 258
234 342 969
419 62 84
377 33 917
319 433 223
249 439 424
386 205 25
228 496 359
24 39 132
217 23 392
3 68 373
475 79 216
176 195 383
79 494 604
349 404 147
299 96 846
90 476 923
205 131 598
319 25 395
184 320 690
251 67 180
264 312 762
55 296 117
357 267 285
420 380 372
283 194 877
390 401 824
116 306 41
331 100 957
360 35 319
309 394 34
212 55 456
446 118 931
88 394 825
250 112 202
33 9 276
226 197 131
229 116 455
68 348 858
174 259 720
141 180 268
4 428 275
101 484 663
333 175 184
291 317 990
242 395 663
14 439 953
440 199 622
219 418 248
302 485 35
153 105 471
166 400 781
266 437 898
55 8 89
91 233 961
483 472 480
266 192 786
230 423 808
445 355 35
333 63 68
254 197 698
38 221 386
282 172 329
407 12 155
441 461 273
359 163 813
396 374 24
239 436 560
183 133 242
426 4 96
426 330 855
324 108 320
489 469 597
331 369 600
130 215 808
333 300 936
89 399 47
453 55 140
410 70 139
433 431 457
317 51 701
353 388 499
386 28 19
421 6 649
445 311 302
53 423 15
13 87 711
133 442 467
489 429 40
67 402 939
187 13 914
369 90 555
87 281 755
287 313 808
230 464 221
230 339 859
120 490 511
226 298 100
182 173 848
397 484 186
409 297 61
387 228 634
426 382 119
333 54 101
229 160 265
177 233 513
198 320 191
86 414 269
257 425 27
355 371 890
57 258 104
206 156 588
378 67 232
334 124 500
146 81 869
104 396 169
185 463 659
269 223 571
477 354 565
134 147 969
348 345 160
231 87 471
361 21 886
432 380 671
287 232 535
367 204 639
297 398 938
268 108 415
474 213 96
136 302 851
378 419 947
277 410 141
446 242 419
497 352 631
18 89 176
179 133 507
311 45 49
490 254 69
110 308 100
382 432 822
167 49 234
96 362 866
300 159 83
160 307 61
304 320 451
133 27 845
28 313 403
10 339 154
286 210 208
69 58 600
36 382 398
351 315 742
210 60 50
202 200 579
220 396 859
327 234 435
364 255 316
331 110 983
12 392 58
418 213 428
371 134 933
330 365 81
257 251 134
302 415 440
172 329 752
215 469 482
316 414 637
4 486 666
277 427 216
280 423 917
140 96 347
86 111 421
412 356 92
39 15 955
302 231 790
190 138 110
496 171 978
264 340 724
370 90 3
236 343 36
152 125 627
467 367 97
234 65 775
185 174 187
325 341 840
189 303 722
39 89 261
410 438 795
446 24 670
363 367 942
465 163 3
332 409 411
362 225 971
139 261 310
436 342 240
361 50 26
312 396 50
267 421 113
102 247 794
487 308 883
348 46 107
355 131 166
447 3 663
495 380 5
413 374 408
171 454 41
84 42 112
152 173 74
459 53 227
68 69 403
256 90 22
356 378 932
206 117 879
194 248 497
36 110 444
342 15 141
346 199 654
150 423 984
428 347 552
149 363 973
214 342 996
37 195 125
412 441 853
401 19 32
336 55 205
105 431 6
30 122 290
487 162 390
0 390 569
404 486 722
126 213 46
250 458 451
456 163 642
246 316 955
104 205 197
330 222 799
305 240 605
498 213 999
94 467 590
121 385 169
497 388 21
499 148 388
294 239 858
125 485 744
208 471 843
443 347 43
278 456 613
223 296 316
374 283 19
439 329 4
421 107 515
74 429 992
444 293 699
473 246 843
335 331 796
105 488 348
371 87 66
74 147 190
373 24 242
187 388 346
150 427 636
381 241 41
268 82 213
167 259 780
495 210 895
420 302 88
92 192 431
445 328 991
453 349 507
460 370 715
315 38 550
184 389 766
364 197 486
96 300 101
401 224 753
329 28 977
278 297 697
13 390 588
119 136 962
499 45 597
73 309 3
303 174 936
426 370 896
190 449 802
481 264 369
46 291 499
65 405 571
250 106 229
143 447 218
184 317 369
226 196 380
345 277 473
420 400 128
99 339 27
339 473 235
85 395 876
386 407 734
91 430 406
41 258 421
294 242 283
459 129 879
340 14 774
469 441 554
313 136 365
40 226 858
134 227 61
346 466 96
277 335 474
317 251 980
20 332 720
138 286 151
330 462 76
334 383 388
135 226 907
472 497 10
389 264 549
464 138 869
301 60 499
323 331 907
444 489 845
28 128 790
377 173 172
307 333 875
417 113 911
454 217 582
424 3 286
367 455 826
19 384 348
118 468 156
162 242 649
262 300 784
128 478 701
237 272 687
200 21 588
495 244 344
226 499 469
196 66 860
124 389 542
328 468 855
253 96 295
445 400 813
60 52 971
83 23 949
445 474 746
81 149 296
230 483 282
367 306 768
21 98 378
224 315 372
170 345 266
184 270 57
6 20 955
150 217 899
93 160 25
315 256 242
258 163 401
411 359 950
230 178 915
301 249 6
431 337 702
274 272 948
214 485 142
366 15 550
406 243 897
371 468 136
409 339 760
317 279 311
498 191 738
255 132 248
54 50 580
258 474 895
307 371 380
67 158 486
57 131 764
221 370 196
346 260 632
411 175 956
154 247 0
9 303 261
144 81 832
5 265 574
361 420 764
444 365 791
441 468 582
485 344 192
440 457 299
117 202 624
467 302 132
493 489 215
266 393 730
393 318 758
363 484 453
196 92 800
142 336 991
217 288 699
426 79 598
7 183 466
297 190 406
2 441 910
255 238 529
126 124 482
151 490 732
233 472 95
411 458 261
414 240 628
252 217 573
102 146 780
7 412 517
452 138 446
428 367 397
370 36 845
143 137 91
95 53 356
326 396 125
277 9 122
45 117 87
425 436 324
169 463 398
210 38 950
277 447 266
324 14 461
54 92 249
186 383 914
260 250 19
239 166 186
29 5 209
217 462 644
106 448 23
128 479 669
470 175 408
88 443 903
6 403 963
3 260 616
340 58 8
42 199 597
49 145 898
196 30 240
272 298 904
252 61 972
375 260 950
297 121 876
425 243 314
324 488 216
108 395 659
292 264 965
380 242 750
291 399 51
228 405 426
296 58 863
21 227 723
307 196 825
243 368 83
194 329 265
196 80 543
393 208 569
460 423 370
28 224 808
243 390 753
177 240 917
337 101 880
21 151 272
128 469 416
156 34 426
138 193 964
346 336 338
272 64 959
92 32 425
217 132 298
316 350 514
470 137 348
383 118 213
298 412 122
62 325 971
374 461 108
29 83 826
289 267 80
404 40 89
221 174 53
146 419 669
13 138 348
82 437 871
159 306 791
65 87 659
166 141 81
318 440 241
335 194 729
353 270 672
264 254 348
430 189 149
114 146 111
486 182 178
415 170 451
20 272 449
478 30 298
37 336 255
380 433 449
156 114 24
497 379 817
436 420 176
18 124 80
190 142 978
441 229 581
345 159 687
422 229 142
15 209 43
63 361 163
187 448 727
395 332 792
68 0 367
427 461 200
129 272 778
472 31 455
490 245 601
495 482 855
321 427 480
384 393 548
488 314 785
419 110 661
181 42 739
136 35 313
71 448 739
239 293 264
199 436 211
428 374 814
96 128 438
464 329 31
346 377 608
499 443 467
210 455 814
96 377 460
483 239 900
94 258 550
467 93 394
182 460 754
191 157 839
420 329 893
400 98 546
73 74 500
305 133 936
487 82 407
364 423 986
0 96 120
230 284 894
382 201 429
438 151 397
92 105 241
41 12 524
67 397 607
260 125 727
116 497 374
299 490 532
105 306 840
414 247 330
480 234 226
298 388 847
241 163 258
25 290 109
306 499 247
430 355 896
231 280 678
198 89 9
493 145 1
301 242 480
280 373 604
304 390 43
29 52 857
453 390 687
442 209 660
282 350 908
301 262 154
354 224 627
88 436 868
344 412 379
389 372 130
294 425 455
200 91 134
424 429 726
42 22 828
373 337 627
51 138 854
268 259 980
301 1 305
372 127 391
354 440 813
377 26 750
473 16 674
417 243 734
149 431 861
105 253 416
14 335 357
338 484 243
76 5 491
28 15 301
381 112 603
315 123 559
416 95 716
230 441 518
380 3 801
192 120 579
22 332 518
25 233 242
225 157 465
219 10 376
395 44 37
274 79 310
60 140 613
19 48 573
301 367 323
288 231 931
85 142 848
335 119 281
343 482 929
70 215 626
243 394 554
66 294 35
392 148 38
179 8 771
220 277 326
304 25 656
384 394 384
186 154 970
487 173 472
99 25 701
23 433 947
444 373 94
295 473 940
391 137 608
392 342 986
193 36 43
16 182 160
434 54 249
340 488 389
81 196 94
213 317 699
400 425 510
237 453 927
199 91 735
50 65 159
377 385 572
244 448 134
406 269 536
177 184 838
47 35 106
128 56 722
234 461 841
278 169 840
