800 319681
115 159 884
517 733 988
538 334 148
107 221 286
274 797 868
43 787 487
102 753 248
585 190 436
663 335 298
275 96 766
693 461 705
212 661 693
21 493 991
302 727 296
229 777 630
755 287 484
458 277 506
418 611 418
289 317 71
682 385 567
396 132 37
500 42 99
297 580 188
164 384 796
697 708 584
436 441 100
436 548 181
349 117 637
701 18 530
99 661 234
400 562 568
2 26 812
584 164 943
661 101 588
348 246 703
337 141 978
230 652 802
318 680 610
710 109 935
10 455 527
675 732 995
600 320 900
706 79 34
40 743 790
263 494 459
716 522 613
150 332 942
373 568 734
532 140 667
293 697 554
660 540 562
789 73 795
787 639 797
340 394 784
436 24 229
713 422 407
84 300 427
692 540 209
601 286 974
572 644 573
706 17 524
329 319 455
363 322 582
191 474 379
124 454 611
277 77 386
311 96 256
614 2 752
770 25 851
764 444 910
65 499 528
749 436 758
601 417 320
199 48 391
489 605 793
318 535 505
517 256 445
762 645 175
12 92 143
474 701 964
60 604 337
366 392 8
593 101 212
315 365 632
521 571 168
577 389 107
471 260 297
722 716 686
588 565 442
334 378 965
678 415 444
439 139 61
346 654 662
548 58 428
721 736 105
556 196 789
443 757 114
714 419 370
563 779 417
622 324 156
330 266 756
363 661 547
272 603 569
551 511 814
109 531 379
146 135 72
380 214 430
478 327 918
590 246 160
553 177 920
406 330 105
589 60 525
706 562 321
14 701 612
207 530 876
493 446 111
104 705 955
76 543 980
34 537 403
300 506 486
97 307 3
718 311 52
568 783 641
185 596 587
621 626 939
310 145 297
34 749 345
79 197 218
675 124 462
91 126 620
564 258 378
641 565 584
146 724 435
167 490 392
9 319 962
383 327 542
666 38 88
471 461 492
662 310 142
22 202 457
489 209 657
438 48 499
331 225 403
607 606 882
52 456 7
336 216 137
496 157 790
322 183 643
404 522 697
666 269 304
426 51 885
789 270 202
631 88 897
607 609 599
552 170 978
71 47 896
385 233 725
581 741 522
336 544 338
313 294 186
651 169 827
702 248 505
332 763 34
173 104 59
782 420 985
339 409 124
397 740 370
66 28 159
88 626 664
667 790 92
652 467 436
222 70 206
175 85 515
215 301 993
34 111 168
107 423 913
12 94 4
692 165 784
236 207 190
40 269 541
616 156 471
350 147 898
530 53 310
111 292 455
506 414 566
76 615 877
519 613 512
327 249 303
55 232 982
19 186 572
78 132 577
777 311 907
361 333 340
616 685 270
537 641 132
768 689 956
244 13 273
735 775 993
776 12 347
445 311 268
544 426 70
328 67 406
140 42 574
445 540 683
24 729 957
24 42 605
328 776 499
22 320 558
10 707 239
270 725 540
415 143 902
213 381 966
197 167 722
666 190 814
584 180 883
310 251 146
151 655 185
793 473 961
681 20 76
308 580 120
790 536 806
376 711 470
292 744 248
680 373 761
536 284 32
524 573 76
169 0 167
140 774 147
713 541 215
236 621 534
678 262 715
192 564 818
242 330 740
707 54 726
207 264 413
338 751 137
681 458 55
600 502 110
269 674 226
245 346 832
674 253 918
376 644 132
65 430 361
94 561 212
621 641 554
745 353 306
16 320 932
748 83 975
161 506 929
598 141 627
732 475 763
628 152 6
370 216 497
454 108 231
573 285 461
375 482 339
300 644 892
236 592 634
329 591 592
236 509 339
182 566 317
495 74 992
235 498 423
237 12 899
89 42 413
45 462 114
124 148 195
333 407 723
346 32 382
261 173 961
638 525 932
359 195 452
441 369 98
728 28 508
258 90 223
717 154 736
477 448 194
661 626 847
514 443 717
99 63 658
796 484 959
765 418 94
659 477 851
132 412 897
347 538 288
411 572 56
621 139 752
423 306 916
588 244 605
596 414 56
42 321 918
116 419 527
447 97 917
74 334 970
79 56 895
424 362 731
25 36 530
669 365 775
12 795 571
558 733 894
628 51 419
271 76 390
229 386 567
512 517 470
163 475 311
15 214 498
610 188 402
629 321 603
558 193 800
115 47 524
177 483 695
367 345 919
413 129 24
597 727 874
677 185 760
9 160 809
16 602 692
274 744 26
764 188 613
555 406 198
353 28 570
244 403 348
179 290 441
665 66 245
466 350 563
375 115 852
115 41 837
193 114 767
114 303 710
63 245 66
513 296 628
609 98 879
701 379 287
319 201 437
463 147 909
149 388 112
470 384 888
205 341 212
445 118 159
494 461 273
218 582 142
365 311 12
373 691 943
29 539 405
119 610 54
10 713 751
683 33 582
351 178 865
300 277 704
541 588 255
309 168 914
321 679 889
546 681 317
61 589 312
572 687 998
199 643 340
721 238 211
328 798 907
466 547 521
595 103 34
152 701 168
66 475 820
278 542 89
701 331 53
607 632 836
71 77 175
102 87 586
644 675 448
431 542 22
26 593 762
416 428 596
760 74 333
564 15 631
675 424 572
52 270 945
351 371 431
235 636 101
736 521 534
475 686 193
5 607 786
357 434 12
398 477 34
345 267 765
35 224 336
717 648 228
206 345 532
13 85 192
237 148 159
79 60 649
499 301 885
548 713 432
453 110 214
78 451 111
540 697 382
674 55 603
568 623 642
60 240 467
713 617 364
790 345 181
131 342 81
145 585 109
774 288 375
314 679 217
103 655 899
509 782 933
496 591 79
370 207 903
571 159 490
345 456 844
450 15 457
681 13 680
411 320 735
650 757 185
648 150 513
190 559 544
447 132 379
508 526 335
305 259 646
371 258 214
10 214 782
366 238 346
388 158 537
636 239 238
187 448 33
398 632 897
238 482 387
502 228 935
605 272 850
276 228 752
570 191 785
136 706 171
95 11 180
116 783 10
348 428 70
403 390 153
409 756 426
494 787 965
490 514 639
94 294 678
313 392 443
688 565 780
759 321 758
724 209 774
758 615 301
151 716 804
220 276 223
476 220 948
203 451 456
447 506 769
100 68 820
149 423 180
30 383 379
612 295 616
462 283 470
344 528 835
655 238 294
114 493 634
444 237 653
111 23 866
668 459 354
76 493 50
491 392 970
328 627 346
430 652 660
700 167 980
199 226 634
685 109 486
20 146 198
689 439 764
658 406 498
526 672 363
304 768 405
210 353 653
197 653 200
265 238 501
152 524 187
636 699 390
394 176 378
188 506 160
322 433 492
195 519 910
10 29 124
132 352 578
605 53 557
609 735 387
126 72 937
195 261 178
538 589 473
669 769 287
436 421 711
128 629 908
342 288 234
143 197 18
67 343 123
424 277 728
96 538 34
477 757 40
308 723 45
533 440 288
566 38 907
686 37 774
730 249 984
182 24 781
405 593 739
258 534 920
731 570 354
455 319 432
570 242 687
98 584 753
64 732 636
762 191 843
388 113 250
776 394 2
117 699 928
144 288 843
52 221 408
516 529 942
421 88 168
644 239 532
49 651 753
588 354 899
490 269 390
647 500 571
677 311 445
444 104 367
106 201 812
288 320 857
82 394 821
739 372 886
598 532 298
464 489 890
645 186 25
702 156 876
426 762 442
598 249 531
543 731 923
286 475 529
42 301 295
25 104 446
372 724 867
124 114 604
540 796 724
221 143 134
114 432 324
799 618 950
450 683 725
650 660 834
494 432 579
550 13 965
237 737 460
352 607 828
12 709 321
664 347 470
771 288 367
477 480 230
133 281 313
229 111 99
616 793 864
517 92 735
720 448 838
484 287 952
659 222 390
106 519 495
588 727 346
511 523 253
560 78 916
699 798 832
727 395 686
73 516 919
311 306 929
194 564 571
330 684 435
330 577 818
452 398 993
487 494 57
4 33 186
435 30 698
546 389 259
516 579 383
653 228 849
382 31 127
10 61 781
568 74 402
597 796 847
550 714 590
688 97 829
338 349 441
240 301 545
619 632 624
600 309 900
742 154 691
687 693 456
95 109 317
641 491 846
188 508 879
645 35 586
388 633 821
222 254 506
353 149 528
314 761 121
459 343 365
728 606 5
45 232 190
275 165 460
33 753 213
186 9 839
546 64 644
459 252 432
239 394 567
786 406 448
292 205 878
429 133 531
481 762 542
207 516 572
711 577 192
156 106 188
264 387 750
342 563 998
338 709 6
729 343 831
560 686 116
515 798 86
366 797 390
575 715 53
496 621 357
601 332 697
300 789 131
628 652 329
690 274 80
117 336 462
587 562 966
346 530 601
328 309 343
93 396 713
179 719 576
134 128 971
289 588 273
293 214 364
54 122 28
332 222 764
81 105 622
406 77 812
788 525 230
426 140 141
434 218 714
706 226 946
22 0 325
219 623 657
551 390 742
364 387 186
501 632 400
9 161 971
113 765 912
73 353 473
269 779 359
329 690 912
779 206 884
760 711 917
541 792 203
308 678 286
325 329 757
488 326 2
412 118 83
566 734 834
786 567 331
331 138 353
614 493 437
25 429 686
321 675 169
785 371 240
548 779 521
40 611 39
446 513 910
425 268 468
787 113 57
453 597 290
610 322 708
416 74 233
372 451 322
101 85 300
108 739 222
616 185 238
294 439 71
514 513 162
678 509 194
386 188 841
734 591 814
290 226 797
119 473 993
248 177 757
146 135 815
409 483 962
646 571 229
614 485 982
55 14 12
797 473 378
737 530 645
743 605 304
67 788 328
251 66 625
203 221 764
96 551 658
161 111 673
197 185 650
239 117 985
714 505 694
688 680 377
442 743 8
240 451 457
18 218 701
681 687 787
85 375 768
668 144 964
194 216 344
560 625 451
521 184 104
317 663 711
550 762 643
318 467 78
68 140 661
300 30 35
227 526 598
369 2 441
125 674 784
196 64 483
660 5 925
450 548 809
771 634 75
69 557 53
570 656 138
285 185 286
283 465 528
781 126 51
145 767 19
725 476 349
444 570 230
485 5 128
247 87 332
787 770 987
768 506 563
390 259 655
308 684 320
123 691 723
780 95 803
617 334 874
572 68 262
585 246 116
144 308 599
459 576 184
621 338 755
536 705 244
543 321 883
698 625 310
679 385 908
494 109 313
268 557 65
482 691 539
179 318 430
528 322 373
786 695 540
312 31 772
367 504 751
545 745 705
190 427 720
789 593 560
9 704 572
749 363 149
16 697 426
119 264 81
238 288 955
365 239 128
260 735 783
153 567 84
553 660 110
658 356 30
420 403 623
552 72 568
729 208 719
89 676 220
516 685 737
694 405 431
301 376 761
134 140 66
3 642 392
174 618 356
489 137 182
687 253 48
401 655 876
235 102 625
213 561 570
619 799 921
424 332 232
739 12 318
276 797 85
308 323 728
645 287 285
121 584 506
703 143 498
582 354 569
1 749 634
71 660 693
633 646 721
434 718 463
614 470 397
463 298 128
251 318 778
569 10 952
79 771 531
304 629 952
378 393 526
135 707 973
534 318 389
306 366 350
599 115 116
167 440 150
277 576 228
622 732 829
791 464 723
715 259 380
561 259 563
565 760 478
169 51 902
407 383 909
701 395 373
541 608 870
736 637 44
264 226 309
773 234 186
226 154 646
777 277 713
274 558 659
514 434 247
656 564 630
793 521 821
67 214 33
667 657 137
564 252 309
446 63 829
492 193 402
739 281 247
398 751 720
143 279 689
163 598 389
352 637 746
182 161 785
14 491 627
64 356 85
626 627 557
495 79 389
424 446 430
17 520 448
70 364 793
615 273 0
664 564 790
136 315 539
390 716 249
773 666 749
30 692 747
32 226 983
484 63 506
334 187 835
546 442 784
753 709 527
243 579 64
742 101 41
17 608 459
501 373 124
657 173 361
97 436 15
356 193 605
11 65 166
385 723 50
317 279 293
661 105 239
153 59 932
678 583 161
336 124 620
82 529 377
19 536 685
750 263 893
142 437 782
604 417 124
473 695 541
18 219 225
301 215 819
153 60 535
771 584 190
61 636 741
377 230 553
117 150 555
663 754 673
461 346 253
604 99 89
493 600 346
775 502 514
49 172 198
591 189 388
399 539 196
215 70 812
285 522 75
739 277 178
640 176 271
348 419 560
284 28 22
774 325 583
475 590 330
523 797 359
393 242 337
781 216 383
88 732 397
440 649 98
633 701 725
346 776 83
633 76 722
619 3 88
18 7 430
702 535 59
225 348 540
313 213 583
748 612 492
786 261 954
398 109 803
572 320 946
731 313 418
115 121 379
142 679 336
180 541 884
191 448 156
28 143 547
395 514 965
392 468 418
153 124 490
232 446 907
356 769 893
529 366 774
218 247 408
115 633 59
635 24 254
423 649 800
68 83 3
405 387 912
240 441 148
739 651 225
581 780 807
699 344 296
670 585 750
446 81 718
770 258 874
136 317 822
498 227 786
297 153 874
749 698 274
798 465 76
5 332 28
329 703 794
375 360 889
112 366 508
90 425 108
734 19 110
407 142 851
473 679 363
160 588 140
594 68 832
559 726 131
722 750 444
445 43 625
423 404 85
117 49 541
100 592 139
704 472 650
536 416 656
460 398 854
491 73 372
429 707 433
384 789 335
559 30 310
544 234 52
678 543 59
684 370 895
28 21 101
636 491 444
499 68 961
55 145 115
310 194 379
54 75 276
126 647 73
397 115 828
32 678 301
750 759 900
650 638 630
13 166 55
612 744 858
270 474 815
297 776 171
740 553 858
437 324 851
326 67 987
577 231 468
9 761 820
535 177 501
745 788 379
436 684 210
640 780 803
403 388 408
18 363 194
420 742 286
310 97 314
78 537 110
293 126 365
133 497 250
719 692 477
161 13 576
115 355 882
532 170 244
627 75 662
148 761 708
659 458 862
156 650 643
610 103 820
672 365 274
525 416 29
632 376 174
610 680 734
318 258 721
739 272 867
462 423 564
651 356 765
352 402 455
360 755 427
754 434 275
303 571 988
125 126 588
604 531 840
175 595 47
19 624 998
40 371 745
753 474 762
644 135 317
182 763 202
503 247 473
398 21 191
333 413 140
443 259 163
149 214 51
465 409 430
663 49 861
501 449 804
16 212 487
598 573 615
777 333 582
679 523 423
22 578 604
494 396 206
565 532 436
248 614 632
485 268 553
224 472 77
85 426 891
557 490 596
144 160 643
256 706 728
323 405 300
591 578 270
101 65 493
226 755 164
46 545 899
632 279 886
132 126 522
195 788 166
685 461 507
622 58 534
191 41 332
196 229 131
430 774 357
667 309 285
413 322 242
484 539 994
495 554 784
697 194 573
758 666 373
548 164 477
202 733 641
404 607 951
467 706 33
254 136 881
181 81 185
473 87 939
437 213 694
100 394 154
521 177 135
363 323 664
265 277 491
793 260 362
546 689 462
448 167 11
113 796 996
665 643 330
116 523 705
215 765 858
221 308 389
54 505 955
215 690 275
532 119 320
621 476 814
195 647 916
551 75 981
782 273 44
606 296 277
500 697 838
407 490 546
12 295 737
536 23 668
100 575 669
86 560 610
376 91 736
80 422 316
510 753 391
407 9 650
775 278 690
518 531 943
211 198 692
221 475 293
593 214 259
244 520 168
78 218 381
529 243 314
311 229 580
718 583 424
376 435 511
537 184 458
430 680 784
595 766 289
683 605 357
722 676 763
621 261 505
83 723 296
682 152 831
297 486 240
189 429 694
320 589 600
604 147 811
784 367 613
279 232 424
142 524 738
633 527 522
63 660 657
319 401 825
104 70 112
499 704 953
362 318 188
232 793 263
540 143 199
720 575 165
307 274 299
524 368 63
427 179 990
474 686 187
387 694 914
354 61 147
164 564 631
445 556 592
672 298 943
547 512 546
659 122 971
382 534 592
384 330 568
581 482 522
750 581 859
650 392 509
218 579 790
457 327 726
203 567 217
167 191 653
616 630 493
161 416 705
319 336 824
623 348 56
719 262 228
552 514 201
593 471 407
455 207 730
698 14 120
547 342 827
39 583 337
752 570 259
177 472 443
757 413 268
577 605 998
314 97 965
395 563 202
133 481 753
395 517 781
546 377 227
535 294 348
753 222 120
221 165 241
214 336 505
738 692 925
27 230 322
253 498 482
205 133 912
712 94 529
638 48 261
733 525 993
768 256 558
620 162 533
639 508 644
259 554 497
120 456 967
454 461 673
345 251 141
564 715 475
576 406 287
613 11 688
276 467 819
722 695 786
179 8 577
72 82 254
644 600 128
708 582 938
671 107 621
150 744 631
409 737 145
176 722 898
610 129 7
655 722 470
568 159 143
296 545 898
549 137 373
498 69 94
241 505 756
724 577 13
667 587 373
738 214 18
474 589 3
683 92 513
300 691 236
195 140 975
329 113 814
178 782 373
721 552 44
203 489 923
534 150 379
282 348 439
769 413 371
137 62 659
584 557 248
150 41 232
231 744 100
711 443 1
513 148 223
440 502 673
550 419 124
518 445 852
430 653 177
775 602 150
740 704 24
684 176 295
405 337 586
34 364 352
230 129 883
712 204 137
142 4 402
95 60 30
502 413 520
511 456 87
675 726 814
374 528 723
645 669 667
66 152 888
581 192 863
110 419 801
242 260 63
182 403 386
302 533 510
182 66 175
171 410 53
36 739 897
136 160 915
739 674 717
235 726 116
206 240 746
799 473 623
287 743 870
356 532 614
601 427 570
239 202 733
691 408 111
158 666 253
62 378 630
521 111 55
99 718 420
4 587 83
729 740 507
83 98 142
204 701 66
280 567 674
193 764 902
356 605 206
656 138 549
2 491 725
98 437 303
794 685 239
48 615 843
421 574 392
229 242 854
219 170 874
781 98 407
258 440 913
625 436 592
721 68 541
709 284 661
267 414 573
134 359 647
714 778 129
691 200 261
407 373 217
197 620 222
613 22 662
87 470 801
549 610 125
213 164 940
441 540 642
738 325 945
214 776 68
715 146 160
19 46 645
380 766 201
83 659 919
366 546 863
349 613 788
129 735 59
126 570 129
373 72 480
775 312 78
729 4 732
53 566 226
447 309 294
724 721 461
560 177 867
621 110 350
387 70 321
714 45 699
767 0 511
759 151 348
381 688 709
700 174 856
274 457 771
326 116 456
369 238 600
35 589 926
198 639 141
490 126 698
198 77 223
777 385 723
528 541 121
731 402 285
514 408 449
742 224 400
598 493 655
14 324 491
161 745 854
497 609 766
472 15 263
491 405 978
306 191 462
175 617 45
727 427 674
366 375 354
735 571 222
300 460 22
99 100 309
385 695 436
369 352 568
178 715 587
628 244 242
310 84 577
627 577 168
387 325 698
795 446 582
93 422 900
286 323 159
644 546 329
34 350 888
510 199 157
560 113 588
792 112 808
159 426 442
578 501 207
599 444 460
174 211 165
436 374 555
214 658 99
299 363 634
703 411 806
107 218 656
12 154 484
57 3 791
733 512 153
601 406 957
480 153 256
443 14 541
59 12 705
578 67 878
188 717 133
692 371 100
342 637 256
93 676 193
264 799 920
86 197 137
498 416 688
356 71 956
786 187 288
252 280 803
797 58 634
668 159 40
233 775 599
226 582 756
10 368 550
70 737 611
366 239 589
398 695 931
308 312 595
350 63 584
519 340 239
189 78 150
621 314 304
239 458 7
642 488 650
34 66 387
719 108 253
464 385 965
187 688 485
448 76 965
461 311 262
8 92 269
560 370 953
787 493 90
583 782 833
243 93 558
259 165 110
526 161 787
730 186 544
792 10 322
116 12 744
40 498 93
301 672 668
780 773 119
785 61 708
543 50 630
659 151 442
784 513 562
37 366 339
199 54 103
558 536 865
242 59 112
299 463 129
406 328 790
605 792 182
96 90 846
79 230 567
793 140 19
571 757 809
84 336 570
30 337 520
122 712 331
170 625 509
427 168 701
318 185 763
745 295 258
324 605 748
764 754 424
562 621 625
322 515 954
550 128 901
457 99 167
728 238 90
539 111 244
594 579 168
549 36 938
150 452 133
343 742 20
226 387 617
50 468 846
432 196 285
376 95 244
384 638 197
60 731 620
475 390 338
314 128 732
62 253 503
392 346 284
14 312 174
713 465 593
232 449 869
731 114 497
264 462 276
11 423 788
731 517 755
624 242 786
256 523 268
441 576 788
562 396 984
267 319 490
381 603 542
97 26 695
767 297 64
137 652 667
365 148 612
67 458 979
214 14 993
638 33 395
421 163 573
399 331 566
474 488 506
96 753 905
24 330 531
470 405 197
383 628 659
23 150 677
418 745 643
383 460 894
325 157 218
289 539 219
760 667 868
113 160 72
405 482 656
180 639 893
103 73 929
105 375 136
672 23 776
604 492 706
240 154 923
268 775 692
322 141 753
704 258 486
9 101 305
584 751 69
266 223 244
12 358 442
459 553 534
